Aug 27 11:20:43,0,255,Right now 4 clients are connected.
Aug 27 11:21:25,0,255,Right now 3 clients are connected.
Aug 27 11:21:48,0,255,Right now 4 clients are connected.
Aug 27 11:23:08,2,13,"i'm done, i will leave for a while"
Aug 27 11:23:44,6,10,ok bye
Aug 27 11:24:04,3,3,train stuck for unknown reason
Aug 27 11:24:34,3,3,"153,138"
Aug 27 11:25:05,0,255,Right now 3 clients are connected.
Aug 27 11:25:33,6,10,indeed
Aug 27 11:26:46,6,10,damn
Aug 27 11:26:58,6,10,you have surely changed the signakls
Aug 27 11:27:06,6,10,it may heve done some problems
Aug 27 11:27:15,6,10,but now it looks fine
Aug 27 11:27:42,3,3,yes it is. do you change something?
Aug 27 11:27:53,6,10,no
Aug 27 11:28:08,3,3,ok
Aug 27 11:28:09,6,10,"when the train went, the second wanted to go through the signal"
Aug 27 11:28:23,6,10,and then he realize that he can't ;)
Aug 27 11:29:16,3,3,right that's what happened. i changed signal there.
Aug 27 11:29:34,6,10,"ok, so no more problems here ;)"
Aug 27 11:29:49,0,255,Right now 2 clients are connected.
Aug 27 11:30:19,0,255,Right now 3 clients are connected.
Aug 27 11:40:20,0,255,Right now 2 clients are connected.
Aug 27 11:40:49,0,255,Right now 3 clients are connected.
Aug 27 11:43:11,0,255,Right now 2 clients are connected.
Aug 27 11:45:15,2,3,my south main line is very crowded
Aug 27 11:50:30,0,255,Right now 3 clients are connected.
Aug 27 11:51:29,0,255,Right now 2 clients are connected.
Aug 27 11:58:47,0,255,Right now 3 clients are connected.
Aug 27 12:03:18,0,255,Right now 2 clients are connected.
Aug 27 12:03:47,0,255,Right now 3 clients are connected.
Aug 27 12:06:45,0,255,Right now 2 clients are connected.
Aug 27 12:07:28,6,10,you can add some more trains ;)
Aug 27 12:07:28,0,255,Right now 3 clients are connected.
Aug 27 12:10:26,2,3,add more trains?
Aug 27 12:10:51,6,10,you can add some trains without making a big jam
Aug 27 12:12:17,0,255,Right now 2 clients are connected.
Aug 27 12:13:02,0,255,Right now 3 clients are connected.
Aug 27 12:15:05,2,3,but it has been crowded.
Aug 27 12:15:28,0,255,Right now 4 clients are connected.
Aug 27 12:15:40,2,3,"green, still there?"
Aug 27 12:16:12,6,10,you just have to enhance your network at some points
Aug 27 12:16:42,6,10,"like 53,430 area"
Aug 27 12:17:32,2,3,yes that is very crowded
Aug 27 12:17:37,2,3,not sure what to do
Aug 27 12:17:44,6,10,use some trucks ;)
Aug 27 12:18:10,6,10,and then you'll have less interconnections between different lines
Aug 27 12:19:33,2,3,i'll see if i can put truck
Aug 27 12:20:16,0,255,Right now 3 clients are connected.
Aug 27 12:20:55,4,12,Hello
Aug 27 12:21:05,6,10,hi
Aug 27 12:21:09,2,3,"hi, long time not see you"
Aug 27 12:21:30,4,12,"Yea, I've been gone for a few days"
Aug 27 12:21:48,4,12,moblet has been babysitting my network ;0
Aug 27 12:22:11,2,3,:D
Aug 27 12:22:39,4,12,He only had to clear 2 jams ;)
Aug 27 12:25:15,2,3,ah it stuck again
Aug 27 12:25:16,0,255,Right now 2 clients are connected.
Aug 27 12:25:49,6,10,damn you have to change it fast ;)
Aug 27 12:25:49,0,255,Right now 3 clients are connected.
Aug 27 12:26:19,0,255,Right now 4 clients are connected.
Aug 27 12:26:34,2,3,change what?
Aug 27 12:26:45,6,10,this area
Aug 27 12:26:51,2,3,do you mean truck?
Aug 27 12:27:28,6,10,"maybe, make a hub with trucks arriving and departing to it"
Aug 27 12:28:24,4,12,"Anytime I do a supermarket chain, I try to make a seperate, direct line to the supermarket from the food factory"
Aug 27 12:28:45,4,12,and not mix that traffic with the mainline because it is so heavvy
Aug 27 12:29:00,6,10,Oh I don't make as you 50
Aug 27 12:29:13,6,10,I do the opposite ;)
Aug 27 12:29:18,4,12,"I know, just my idea ;)"
Aug 27 12:31:46,2,3,i think you are right blue
Aug 27 12:32:10,2,3,"ugh, less than 5 minutes after i fix that, it stuck again."
Aug 27 12:32:23,0,255,Right now 3 clients are connected.
Aug 27 12:32:47,0,255,Right now 4 clients are connected.
Aug 27 12:34:29,0,255,Right now 3 clients are connected.
Aug 27 12:34:53,0,255,Right now 4 clients are connected.
Aug 27 12:35:26,0,255,Right now 3 clients are connected.
Aug 27 12:35:56,0,255,Right now 4 clients are connected.
Aug 27 12:36:24,0,255,Right now 3 clients are connected.
Aug 27 12:38:39,0,255,Right now 2 clients are connected.
Aug 27 12:39:08,0,255,Right now 3 clients are connected.
Aug 27 12:42:59,0,255,Right now 2 clients are connected.
Aug 27 12:43:30,0,255,Right now 3 clients are connected.
Aug 27 12:44:17,0,255,Right now 2 clients are connected.
Aug 27 12:47:04,0,255,Right now 3 clients are connected.
Aug 27 12:48:24,6,10,I succesfully make a huge hub at Cowserslautern.... hours of work to change all lines
Aug 27 12:49:44,2,3,ok congrats
Aug 27 12:50:07,6,10,thanks to moblet's help ;)
Aug 27 12:50:16,3,13,"ooh, let me see"
Aug 27 12:51:44,2,3,"hi green, i'm thinking about stopping my line from"
Aug 27 12:52:03,2,3,y bahn's to you
Aug 27 12:52:10,2,3,and from you to y bahn
Aug 27 12:52:17,2,3,are you ok?
Aug 27 12:52:39,2,3,you can send/receive it directly from/to him.
Aug 27 12:52:42,6,10,"if you deliver me in things that I need, no problem ;)"
Aug 27 12:53:00,6,10,ah wait
Aug 27 12:53:20,2,3,i send you plastic from y bahn
Aug 27 12:53:37,6,10,but I deliver you some things that go to hajopilis
Aug 27 12:53:52,6,10,so it will pass by carbon I suppose ?
Aug 27 12:54:10,6,10,but wait that y bahn will make new lines
Aug 27 12:54:23,2,3,y bahn said he is sending plastic directly to you.
Aug 27 12:54:37,2,3,but i don't know why some of them come to my line
Aug 27 12:54:41,6,10,yes but I send some things to hajopolis too
Aug 27 12:55:09,2,3,no problem with the one that go to hajopolis
Aug 27 12:55:26,6,10,so you'll destroy what ?
Aug 27 12:55:41,0,255,Right now 2 clients are connected.
Aug 27 12:55:41,0,255,Right now 1 clients are connected.
Aug 27 12:56:03,0,255,Right now 2 clients are connected.
Aug 27 12:56:16,2,3,green?
Aug 27 12:56:24,3,10,yes ?
Aug 27 12:56:44,2,3,i'm going to stop plastic from y bahn to you.
Aug 27 12:57:15,3,10,ah just plastic ?
Aug 27 12:57:19,2,3,and something from you to y bahn's hangshai shopping center
Aug 27 12:57:20,3,10,so no problem
Aug 27 12:58:00,2,3,you can send/receive it to/from y bahn directly.
Aug 27 12:58:17,3,10,ok
Aug 27 12:58:19,2,3,hello test
Aug 27 12:58:26,3,10,here houston
Aug 27 12:58:29,2,3,no need to transit to my line
Aug 27 12:59:31,2,3,i'll will still carry things to hajopolis shopping center
Aug 27 12:59:45,3,10,ok no problem :)
Aug 27 12:59:47,2,3,and electronics+goods+textile to you
Aug 27 13:00:43,3,10,ok
Aug 27 13:01:33,0,255,Right now 3 clients are connected.
Aug 27 13:01:53,0,255,Right now 2 clients are connected.
Aug 27 13:01:56,2,3,ok. you will see a lot of my train go to depot soon.
Aug 27 13:02:08,3,10,;)
Aug 27 13:04:52,0,255,Right now 3 clients are connected.
Aug 27 13:05:09,0,255,Right now 2 clients are connected.
Aug 27 13:06:12,2,3,yes. no problem with that.
Aug 27 13:06:21,3,10,ok
Aug 27 13:06:31,0,255,Right now 1 clients are connected.
Aug 27 13:07:02,0,255,Right now 2 clients are connected.
Aug 27 13:12:54,2,3,ok 8 trains sold.
Aug 27 13:15:17,2,3,"green, now you should receive plastic directly to y bahn."
Aug 27 13:15:35,3,10,"ok, but he has a line to me ?"
Aug 27 13:15:56,0,255,Right now 3 clients are connected.
Aug 27 13:16:11,3,10,did he do a line to me ?
Aug 27 13:16:14,2,3,he said yes 2 days ago.
Aug 27 13:16:35,3,10,ok
Aug 27 13:16:46,2,3,check the chat log 25 aug
Aug 27 13:16:53,3,10,"ah yes, I see some plastic from him ;)"
Aug 27 13:17:20,0,255,Right now 4 clients are connected.
Aug 27 13:20:21,5,12,"Hi, I'm back."
Aug 27 13:20:44,3,10,welcome back
Aug 27 13:20:47,4,13,g'day
Aug 27 13:21:00,0,255,Right now 3 clients are connected.
Aug 27 13:21:02,5,12,Thanks for fixing my jam moblet
Aug 27 13:23:00,5,12,"by the way G, if two people have 2 different stops serving 1 industry"
Aug 27 13:23:25,5,12,Then if there are connections to both stations from the suppliers
Aug 27 13:23:53,5,12,the producers will send about equal amounts to both stations
Aug 27 13:24:05,3,10,"I know, why do say that ?"
Aug 27 13:24:19,5,12,even if one is much a much longer route
Aug 27 13:25:08,0,255,Right now 4 clients are connected.
Aug 27 13:25:25,5,12,Maybe I was misreading your chat with yellow...
Aug 27 13:25:55,3,10,which year for the chat ?
Aug 27 13:26:12,5,12,This year
Aug 27 13:26:42,3,10,Hmm you misunderstood I think ;)
Aug 27 13:26:54,5,12,"Yes, sorry"
Aug 27 13:27:05,3,10,no problem
Aug 27 13:27:45,2,3,"the problem was y bahn sending something to G via my route, vice versa."
Aug 27 13:28:21,2,3,but they can send it directly each other.
Aug 27 13:31:22,0,255,Right now 3 clients are connected.
Aug 27 13:31:53,0,255,Right now 4 clients are connected.
Aug 27 13:34:02,0,255,Right now 3 clients are connected.
Aug 27 13:34:27,0,255,Right now 4 clients are connected.
Aug 27 13:36:25,0,255,Right now 3 clients are connected.
Aug 27 13:36:25,0,255,Right now 2 clients are connected.
Aug 27 13:36:53,0,255,Right now 3 clients are connected.
Aug 27 13:44:37,5,12,"moblet, can I extend the city grid in Outsbruck to the railroad berm I just built?"
Aug 27 13:49:05,2,3,"green, are you taking textile from knitten textile to kniten public stop?"
Aug 27 13:49:24,3,10,yes with one truck 
Aug 27 13:49:46,2,3,whoah one?
Aug 27 13:49:58,3,10,yes only one truck is needed
Aug 27 13:50:21,3,10,damn you're right
Aug 27 13:50:45,3,10,"with my new roads, I didn't add trucks since the road si by far longer"
Aug 27 13:51:14,2,3,you really need to add more soon.
Aug 27 13:52:35,3,10,hmm what do you think about elctricity to the textile factory ?
Aug 27 13:54:23,0,255,Right now 4 clients are connected.
Aug 27 13:54:46,0,255,Right now 5 clients are connected.
Aug 27 13:55:00,2,3,i think no need to do that right now.
Aug 27 13:55:11,2,3,the factory is not full.
Aug 27 13:56:30,3,10,but the production is very slow comparing to what we can have
Aug 27 13:58:18,2,3,oh yes but cotton plantation and sheep farm need to be electrified too.
Aug 27 13:58:30,3,10,ok so no ;)
Aug 27 13:58:32,0,255,Right now 4 clients are connected.
Aug 27 13:59:01,3,10,I thought we could optimise the suppliers
Aug 27 13:59:07,6,4,"Hmm, I can't build a rail leaving the public station in Chickchester. Help anyone?"
Aug 27 13:59:47,3,10,oh sorry it's my fault 3
Aug 27 14:00:05,2,3,3 what?
Aug 27 14:00:14,6,4,Player 3 :P
Aug 27 14:00:27,6,4,Thanks SNCFS
Aug 27 14:00:29,3,10,can you try now ?
Aug 27 14:00:48,2,3,oh sorry. i thought green talked to me.
Aug 27 14:00:53,6,4,"Yea, it works"
Aug 27 14:01:04,3,10,are you able to build railway from there ?
Aug 27 14:01:06,3,10,ok
Aug 27 14:01:34,0,255,Right now 3 clients are connected.
Aug 27 14:02:10,0,255,Right now 4 clients are connected.
Aug 27 14:02:44,0,255,Right now 3 clients are connected.
Aug 27 14:03:15,0,255,Right now 4 clients are connected.
Aug 27 14:06:45,0,255,Right now 3 clients are connected.
Aug 27 14:07:19,0,255,Right now 4 clients are connected.
Aug 27 14:11:20,2,3,via Error on Routing? What is that?
Aug 27 14:11:49,3,10,it's when you ghanged the public station by using the tool to convvert it to public
Aug 27 14:12:33,6,4,"SNCFS, can you also please remove two blocks of road in 472,406 - near Rio Polvo?"
Aug 27 14:12:41,2,3,o thanks
Aug 27 14:12:53,6,4,Cheers!
Aug 27 14:12:53,3,10,done
Aug 27 14:13:40,3,10,you'll can't 3 ;)
Aug 27 14:13:54,3,10,I have a huge hub here ;)
Aug 27 14:14:02,3,10,just bypass it by some tiles
Aug 27 14:14:23,0,255,Right now 3 clients are connected.
Aug 27 14:15:30,0,255,Right now 2 clients are connected.
Aug 27 14:16:02,0,255,Right now 3 clients are connected.
Aug 27 14:16:41,0,255,Right now 4 clients are connected.
Aug 27 14:18:18,6,4,Am I allowed to remove a small hill (i.e. modify terrain)
Aug 27 14:18:38,3,10,why not ? ;)   b
Aug 27 14:19:23,6,4,Thanks for that - seems like the big brother is watching me :P
Aug 27 14:20:05,3,10,"Like 50, I like seeing others constructing and I like help"
Aug 27 14:21:15,0,255,Right now 3 clients are connected.
Aug 27 14:31:13,2,3,"green, can you add more truck from textile factory?"
Aug 27 14:31:30,2,3,now i take textile from public station.
Aug 27 14:31:43,3,10,ok
Aug 27 14:33:54,0,255,Right now 2 clients are connected.
Aug 27 14:34:34,0,255,Right now 3 clients are connected.
Aug 27 14:34:35,0,255,Right now 2 clients are connected.
Aug 27 14:35:11,0,255,Right now 3 clients are connected.
Aug 27 14:35:39,2,3,thx green
Aug 27 17:14:04,0,255,Right now 1 clients are connected.
Aug 27 17:54:24,0,255,Right now 2 clients are connected.
Aug 27 18:16:33,0,255,Right now 3 clients are connected.
Aug 27 18:21:04,0,255,Right now 4 clients are connected.
Aug 27 18:24:21,0,255,Right now 3 clients are connected.
Aug 27 18:24:39,0,255,Right now 2 clients are connected.
Aug 27 18:38:03,0,255,Right now 1 clients are connected.
Aug 27 18:47:19,0,255,Right now 0 clients are connected.
Aug 27 19:26:51,0,255,Right now 1 clients are connected.
